CustomerID,FirstName,LastName,Email,Address,City,PostalCode,RegistrationDate,LastLoginDate,CustomerSegment,DateOfBirth,Phone
C13821,John,Farley,johnfarley@hotmail.com,562 Walter Mountains,Port Harcourt,692281,22/02/2024,,VIP,31/08/2001,8018342384
C13822,Pamela,Martin,pamela.martin@techie.com,"647 Travis Village Apt. 985, Rivers",Port Harcourt,254544,19/03/2025,5/21/2025 12:53,Standard,06/02/1948,7130061469
C13823,Bianca,Allen,biancaallen@hotmail.com,776 Amanda Tunnel,Port Harcourt,350519,11/03/2025,4/19/2025 7:51,Silver,02/03/1982,8179326059
C13824,Richard,Davis,richarddavis@mail.com,00440 Fox River Apt. 915,Port Harcourt,300729,26/01/2025,1/29/2025 19:17,Standard,01/01/1900,8187006262
C13825,Amanda,Edwards,aedwards@yahoo.com,11949 Sutton Knolls,Port Harcourt,753190,01/09/2024,11/29/2024 12:44,,,-2021
C13826,Lisa,Oneill,oneill.l@gmail.com,6767 Tyler Valley,Lagos,870110,23/10/2023,12/06/2023 05:22,Gold,01/01/1900,8201728964
C13827,Stephanie,Morton,stephanie.morton@gmail.com,85202 Glenn Divide,Lagos,220658,29/11/2023,09/04/2024 08:28,Platinum,,8192508276
C13828,Stephanie,Scott,sscott@yahoo.com,17243 Cole Shoals Suite 631,Port Harcourt,436346,27/10/2023,,,16/08/2000,8112450907
C13829,Ryan,Le,rle@yahoo.com,7729 Dixon Crest Suite 724,Lagos,750516,14/07/2024,7/19/2024 2:07,,06/10/1994,
C13830,Peter,Butler,butler.p@outlook.com,6798 Shea Views Apt. 696,Aba,373450,02/05/2024,,Gold,23/12/1986,8144944640
C13831,Amy,Miller,amy_miller@hotmail.com,0476 Chen Hill Suite 809,Port Harcourt,414794,23/02/2025,2/27/2025 20:38,Silver,01/01/1900,7197774271
C13832,Kevin,Fitzpatrick,kevin.fitzpatrick@aol.com,91855 Nguyen Manor Apt. 798,Port Harcourt,160118,16/07/2024,04/01/2025 14:51,Gold,25/07/1936,8272475887
C13833,Oscar,Thompson,oscar.thompson@aol.com,3771 Lam Valley Apt. 909,Kano,288845,20/01/2025,,VIP,,8142558309
C13834,Sara,Wells,sarawells@iwantthis.com.ng,"79567 Mueller Haven Suite 249, Rivers",Port Harcourt,701919,25/03/2025,5/21/2025 19:49,VIP,28/10/1937,9013252188
C13835,Scott,Boyd,scott.boyd@hotmail.com,66071 Andrews Point,Abuja,792464,10/02/2025,04/07/2025 10:50,Platinum,29/07/1954,7132713844
C13836,Daniel,Ferguson,dferguson@mail.com,534 Elizabeth Islands,Warri,330038,24/06/2024,,VIP,06/02/1968,7019101309
C13837,Kaitlin,Nichols,knichols@mail.ng,40964 Leroy Mountain Suite 153,Lagos,850302,12/05/2024,02/08/2025 21:41,VIP,01/11/1938,7051267052
C13838,Maria,Dixon,mariadixon@iwantthis.com.ng,7984 Barnett Vista,Enugu,826380,24/01/2024,06/11/2024 00:21,standard,,8051558837
C13839,Ryan,Hunt,ryanhunt@mail.ng,60720 Jacobs Crescent,Lagos,592823,23/09/2024,4/27/2025 0:12,Silver,,8106972312
C13840,Christine,Zavala,christine.zavala@mail.com,460 Mitchell Circles,Port Harcourt,646424,02/12/2024,04/03/2025 17:19,Standard,02/02/1950,9001347105
C13841,Heather,Ortiz,heather_ortiz@outlook.com,756 Rogers Coves,Lagos,594734,20/05/2024,11/11/2024 19:22,New,23/06/1935,9151879744
C13842,Christian,Johnson,christian.johnson@techie.com,"355 Daniel Forks Suite 865, Rivers",Port Harcourt,408683,26/12/2024,01/06/2025 06:37,Platinum,26/07/1936,8092023422
C13843,Tanya,Wright,tanya.wright@mail.com,4738 Butler Run Suite 784,Port Harcourt,236053,18/10/2023,07/03/2024 01:24,VIP,23/03/1991,7001777157
C13844,Anthony,Pham,apham@outlook.com,"56466 Duarte Terrace Apt. 640, Rivers",Port Harcourt,461796,10/07/2024,8/13/2024 6:04,Gold,14/10/1996,9196209225
C13845,Elizabeth,Liu,elizabethliu@aol.com,863 BRITTANY COVE,Lagos,419396,23/06/2024,4/17/2025 17:05,Bronze,16/03/1983,9038012231
C13846,Jonathan,Browning,jonathan_browning@mail.com,"1045 Mcneil Unions, Rivers",Port Harcourt,768627,17/09/2024,9/21/2024 5:33,New,15/07/2000,8260930333
C13847,Susan,Miller,susan_miller@yahoo.com,"1429 Alexander Mews Apt. 523, Lagos",Lagos,,24/10/2024,4/21/2025 1:35,New,27/11/1956,8259542769
C13848,Nicolas,Bailey,nbailey@aol.com,"4266 Shields View Suite 979, Lagos",Lagos,304292,19/12/2024,1/21/2025 0:00, standard ,18/12/1984,9075892061
C13849,Keith,Wright,keith.wright@gmail.com,0086 Morgan Junction,Port Harcourt,200398,14/10/2023,11/25/2023 11:47,Gold,21/12/1973,8295514036
C13850,Kyle,Schmidt,,"8883 Robert Ferry, Rivers",Port Harcourt,208783,15/08/2024,11/18/2024 12:04,Bronze,01/01/1900,7067206595
C13851,Alicia,Moore,alicia_moore@mail.com,6666 Elizabeth Flats,Aba,,18/01/2025,4/26/2025 21:52,Platinum,01/01/1900,8164840567
C13852,Kristin,Flores,kflores@yahoo.com,"939 Karen Port Apt. 838, FCT",Abuja,480880,21/02/2025,4/16/2025 13:54,VIP,24/05/2002,7136111996
C13853,Daniel,Osborn,osborn.d@aol.com,"86630 Clark Roads, Imo",Owerri,774250,31/10/2023,10/01/2024 03:50,VIP,06/07/1993,9161746727
C13854,Diane,Cook,dianecook@outlook.com,877 Nicole Brook Apt. 394,Lagos,442995,23/01/2024,06/02/2024 22:34,Gold,23/04/1971,8037726467
C13855,Brenda,Young,brenda.young@yahoo.com,481 Faulkner Branch,Kaduna,970512,07/05/2025,5/18/2025 10:57,Gold,02/04/1968,8178408414
C13856,Laura,Alexander,laura.alexander@outlook.com,"045 Craig Way Apt. 523, Kaduna",Kaduna,,22/11/2024,1/22/2025 13:23,Platinum,,8166814187
C13857,Elizabeth,Herrera,eherrera@gmail.com,6901 Julie Park Suite 524,Port Harcourt,476454,26/04/2025,05/01/2025 07:10,Standard,19/05/1997,7057949350
C13858,Pamela,Chang,pamela.chang@mail.com,"082 Joseph Plaza, FCT",Abuja,803002,11/05/2024,2/24/2025 5:17,,20/12/1962,8029058382
C13859,Katrina,Hensley,katrina.hensley@hotmail.com,"81536 Teresa Corner, Lagos",Lagos,821656,06/04/2025,5/14/2025 0:44,Bronze,26/09/1970,9053457404
C13860,Daniel,Duran,danielduran@aol.com,857 Hunt Dam Suite 544,Lagos,562710,11/07/2024,04/10/2025 09:06,VIP,04/11/1956,7132577698
C13861,Nancy,Reyes,reyes.n@hotmail.com,96846 Jasmine Shore,Lagos,722073,29/10/2024,2/20/2025 22:20,Bronze,01/02/1993,7058048859
C13862,Jamie,Hawkins,jamie.hawkins@outlook.com,4204 Rodney Mills,Port Harcourt,864089,10/10/2023,12/22/2023 14:44,VIP ,22/03/1974,9175104155
C13863,Teresa,Hinton,thinton@consultant.com,548 Cynthia Forge Suite 300,Port Harcourt,292629,07/12/2024,,VIP,26/01/1970,9008900465
C13864,Alisha,Orr,aorr@outlook.com,992 Denise Port,Port Harcourt,540713,15/05/2025,5/18/2025 6:38,New,01/01/1900,8268963431
C13865,April,Pierce,april.pierce@beta.ng,"17822 Daniel Forge, Rivers",Port Harcourt,895487,04/12/2024,12/16/2024 10:58,Platinum,07/08/1959,8258113021
C13866,David,Bell,david.bell@aol.com,134 Guerrero Ranch,Port Harcourt,751377,11/03/2025,4/24/2025 9:13,Gold,19/05/1947,
C13867,Charlotte,Fleming,cfleming@yahoo.com,514 Rodriguez Trail Suite 089,Port Harcourt,106037,28/05/2024,9/18/2024 22:38,VIP,,8027333924
C13868,Michael,Jackson,mjackson@yahoo.com,15048 Ashley Dam Apt. 442,Lagos,861202,31/12/2024,5/15/2025 16:25,standard,25/04/1945,8093324501
C13869,Isaiah,Benson,isaiahbenson@outlook.com,9206 Thomas Parkways Apt. 052,Port Harcourt,966090,26/10/2024,03/08/2025 04:15,Bronze,22/01/1947,7074730796
C13870,Lynn,Rios,lynn.rios@mail.com,1997 Joseph Landing Suite 858,Port Harcourt,208626,08/02/2024,03/10/2025 03:35,,01/09/1950,9058691452
C13871,Andrea,Hudson,andreahudson@hotmail.com,16513 Rachel Summit Apt. 900,Abuja,962515,15/04/2024,05/01/2024 17:25,,14/06/1978,8082387951
C13872,Jason,Mueller,jmueller@outlook.com,432 Wright Brook Apt. 460,Port Harcourt,597520,25/04/2025,05/06/2025 20:08,,17/11/1992,7136633320
C13873,Debbie,Henderson,debbie.henderson@gmail.com,441 Selena Fall Apt. 921,Lagos,251505,26/03/2024,08/02/2024 09:26,,01/01/1900,8048989334
C13874,Mitchell,Smith,mitchell.smith@aol.com,"4374 Cody Skyway, Rivers",Port Harcourt,572343,05/02/2024,5/30/2024 19:47,Platinum,22/01/1966,8162839518
C13875,Elizabeth,Kelley,elizabeth.kelley@yahoo.com,199 Taylor Freeway Apt. 963_v2,Port Harcourt,329837,18/11/2024,02/09/2025 04:28,standard,19/09/1941,8295980816
C13876,Daniel,Wilson,danielwilson@iwantthis.com.ng,6636 Amber Knolls,Port Harcourt,442348,11/04/2024,03/10/2025 07:19,New,01/01/1900,8122488692
C13877,Carlos,Long,carlos.long@mail.ng,2664 Lucas Landing,Owerri,962736,24/01/2025,4/20/2025 9:56,VIP,21/03/1997,9021912944
C13878,Micheal,White,micheal.white@gmail.com, 639 Brittany Common,Abuja,,15/10/2024,3/16/2025 0:54,VIP,27/09/1973,9172728386
C13879,Gregory,Luna,gluna@gmail.com,288 Michelle Courts Apt. 141,Enugu,343053,25/08/2024,04/07/2025 04:08,New,26/10/1981,7001144391
C13880,Lori,Reed,lorireed@hotmail.com,"37423 Denise Creek, Lagos",Lagos,999907,07/01/2024,,VIP,19/09/1997,-6510
C13881,Cindy,Foley,cindy.foley@aol.com,"7841 Patricia Common Apt. 284, Rivers",Port Harcourt,682243,19/12/2024,12/25/2024 0:04,New,01/06/1994,8293381288
C13882,Rebekah,Wilkins,wilkins.r@hotmail.com,"432 Hudson River, Rivers",Port Harcourt,,16/10/2024,05/07/2025 01:22,GOLD,28/03/1950,8093769727
C13883,Eric,Mora,eric.mora@yahoo.com,09425 Gibson Radial,Abuja,706560,18/11/2024,11/22/2024 11:25, New ,28/01/1986,8193632598
C13884,Nancy,Davis,nancy.davis@beta.ng,5997 Spencer Squares,Port Harcourt,757803,07/05/2024,5/13/2024 21:35, Silver ,01/01/1900,8242658199
C13885,Caroline,Davis,caroline.davis@gmail.com,5568 Joseph Lock Apt. 933,Port Harcourt,472733,21/09/2024,9/22/2024 0:02,Silver,13/08/1948,9033652863
C13886,Rebecca,Perry,rebeccaperry@iwantthis.com.ng,43583 Christensen Place Suite 881,Ibadan,256126,29/12/2023,04/11/2024 02:32,Standard,01/01/1900,7122208705
C13887,Joshua,Chavez,jchavez@iwantthis.com.ng,16638 Lewis Mountain Suite 504,Lagos,686788,22/10/2024,1/27/2025 9:04,New,,9141101580
C13888,Heather,Walker,,4732 William Plains,Port Harcourt,141275,03/05/2025,05/10/2025 11:31, VIP,19/12/1939,8254057069
C13889,Brandon,Cook,brandoncook@outlook.com,"388 Knox Ramp, Rivers",Port Harcourt,459219,20/03/2025,3/26/2025 19:55,Standard,,8077493765
C13890,Teresa,Lewis,teresa.lewis@gmail.com,75534 William Knolls Suite 613,Calabar,788301,02/11/2024,,,28/01/1984,7132716164
C13891,Nicole,Nichols,nicolenichols@mail.com,16543 Clark Drive,Port Harcourt,457257,23/03/2024,10/10/2024 08:19,Bronze,05/02/1985,9110492905
C13892,Jackson,Ballard,jacksonballard@beta.ng,533 Deborah Motorway,Port Harcourt,124397,27/07/2024,8/14/2024 13:33,Platinum,,9095692881
C13893,Andrew,Newman,anewman@yahoo.com,93710 Williams Keys,Calabar,311428,17/02/2025,,,01/01/1900,9063875354
C13894,Ricardo,Chavez,ricardo.chavez@mail.com,947 Baker Park,Abuja,405051,24/02/2024,,Gold,10/06/1960,
C13895,Christopher,Hammond,christopher_hammond@hotmail.com,"44085 Harper Rue Apt. 937, Rivers",Port Harcourt,791626,02/04/2024,,New,07/02/1963,8066625587
C13896,Misty,Moore,mmoore@aol.com,9518 Bautista Club,Port Harcourt,609380,13/02/2024,10/25/2024 8:22,standard,17/12/1938,9176778730
C13897,Heather,Lamb,lamb.h@mail.ng,"921 Teresa Lights, Rivers",Port Harcourt,695650,05/04/2025,04/06/2025 13:11,Bronze,25/11/1934,8250442723
C13898,Melissa,Blackwell,melissa_blackwell@yahoo.com,495 Mark Mill,Uyo,415027,23/02/2024,07/04/2024 18:01,silver,15/11/1944,8102053309
C13899,Eric,Sullivan,esullivan@gmail.com,8769 Jackson Drives,Port Harcourt,804619,16/05/2024,11/13/2024 19:00,,01/01/1900,9160297298
C13900,Emily,Sutton,emily.sutton@iwantthis.com.ng,60780 Ruth Rapid Suite 518,Port Harcourt,481508,22/09/2024,3/13/2025 10:19,Standard,03/06/1989,8084750340
C13901,John,Jacobs,johnjacobs@iwantthis.com.ng,675 Arnold Trace Apt. 651,Abuja,,22/02/2025,04/12/2025 12:40,New,26/07/1980,9172530436
C13902,Dawn,Bennett,dawn.bennett@mail.com,"9013 Scott Stream Suite 879, Rivers",Port Harcourt,311177,17/04/2024,,VIP,09/12/1971,9128283156
C13903,Michael,Wilson,michaelwilson658@aol.com,511 Sullivan Inlet,Port Harcourt,918257,25/11/2023,07/04/2024 03:34,Gold,29/05/2004,9039583122
C13904,Annette,Mcdonald,annettemcdonald@techie.com,817 Helen Forest,Enugu,110933,30/08/2024,,VIP,,8293954867
C13905,John,Montgomery,montgomery.j@mail.com,13993 Angela Drive Apt. 966,Abuja,864164,01/05/2024,3/31/2025 15:16,Silver,09/09/1965,9195329355
C13906,James,West,james.west@hotmail.com,"794 Bishop Union, FCT",Abuja,546404,16/07/2024,11/25/2024 2:41,Silver,,9051545150
C13907,Sharon,Baker,sharonbaker@hotmail.com,1942 Laura Parkways,Lagos,355455,23/08/2024,05/02/2025 16:31,Platinum,06/09/1990,8010818409
C13908,Peter,Huffman,peterhuffman@outlook.com,08424 Hughes Place,Port Harcourt,927171,30/11/2023,12/07/2024 19:30,VIP,08/05/1935,8093743387
C13909,Lucas,Anderson,landerson@gmail.com,26417 Sharon Isle,Port Harcourt,272553,05/12/2024,02/10/2025 18:04,standard,23/07/1981,8150752574
C13910,Kenneth,Anderson,kennethanderson@workmail.com,474 Victoria Viaduct Apt. 575,Lagos,695650,04/03/2025,3/25/2025 5:59,VIP,,8277134262
C13911,Breanna,Peterson,breanna.peterson@outlook.com,1738 Guerrero Drives,Port Harcourt,995616,01/11/2023,04/02/2025 09:21,Standard,01/01/1900,9016686118
C13912,Amanda,Brown,amanda_brown@gmail.com,0320 Maria Shoals Suite 835,Lagos,486210,08/04/2025,05/09/2025 06:12,Bronze_v2,01/01/1900,7075569966
C13913,Brittany,Eaton,brittany.eaton@outlook.com,"0242 Ruiz Roads Apt. 479, Rivers",Port Harcourt,807484,10/09/2023,,VIP,31/12/1939,9016279190
C13914,Joseph,Koch,joseph.koch@yahoo.com,"2283 Figueroa Via, Rivers",Port Harcourt,244288,06/04/2025,,Gold,10/12/1951,8028809460
C13915,Carlos,Landry,carlos.landry@beta.ng,4034 Nicolas Rue Apt. 626,Lagos,600720,20/10/2023,9/21/2024 23:47,New,02/04/2005,8140167224
C13916,Matthew,Raymond,matthew.raymond@aol.com,"74710 Roy Glens Suite 095, FCT",Abuja,753219,08/02/2024,9/15/2024 6:26,New,23/10/1969,7136843963
C13917,Gabriela,Mitchell,mitchell.g@yahoo.com,9368 April Shoal Apt. 080,Uyo,568272,01/09/2023,4/20/2025 18:32,standard,28/06/1992,9186943947
C13918,William,Carter,william.carter@aol.com,"066 Hanson Summit, Rivers",Port Harcourt,330672,29/11/2023,,,13/07/1979,8280000784
C13919,Holly,Macdonald,holly_macdonald@aol.com,1190 Angela Bypass,Port Harcourt,733119,08/10/2024,11/13/2024 21:18,standard,30/06/1986,8009086827
C13920,Suzanne,Wyatt,suzanne.wyatt@beta.ng,825 Rasmussen Lodge Apt. 855,Aba,295541,17/12/2024,1/18/2025 3:02,Platinum,01/01/1900,7182953099
C13921,Sheila,Reynolds,sheila.reynolds@outlook.com,917 Lauren Ferry Apt. 731,Port Harcourt,748677,20/09/2023,11/14/2024 5:58,standard,31/03/1994,8231192684
C13922,Megan,Vasquez,megan.vasquez@mail.com,8585 Mariah Station Apt. 949,Lagos,881624,13/10/2024,04/04/2025 23:23,Bronze,25/05/1953,7129480101
C13923,Mackenzie,Clements,mackenzie.clements@mail.com,3939 Natasha Mall,Port Harcourt,558306,01/03/2025,3/22/2025 13:00,standard,04/03/1990,001-768-441-3762x08362
C13924,Kevin,Arias,kevin.arias@yahoo.com,"0919 Eric Freeway Apt. 556, Delta",Warri,771614,20/03/2024,09/03/2024 21:22,Silver,12/02/1961,8239418851
C13925,Alexander,Gallagher,alexandergallagher@yahoo.com,80793 Nancy Dam Suite 907,Port Harcourt,,10/05/2025,05/11/2025 18:37,Platinum,,7174547864
C13926,Kenneth,Anderson,anderson.k@beta.ng,"3592 Jon Shore Suite 771, Rivers",Port Harcourt,708300,20/02/2024,,Bronze,15/09/1963,7029015277
C13927,Kristine,Russell,kristine.russell@mail.com,664 Patrick Junction,Kano,258131,04/09/2024,,Bronze,21/12/1983,8165009616
C13928,George,Miller,miller.g@gmail.com,"4141 Paul Falls Suite 875, Lagos",Lagos,729052,22/10/2023,,Bronze,07/12/1974,8239768360
C13929,Alexandra,Jackson,alexandra.jackson@yahoo.com,041 Shannon Overpass,Port Harcourt,,18/10/2024,11/20/2024 22:56,Bronze,25/03/1947,7196519381
C13930,David,Dean,dean.d@beta.ng,"77514 Hayden Divide, Rivers",Port Harcourt,511655,22/02/2024,04/04/2025 14:35,VIP,01/01/1900,7151177237
C13931,Mary,Powell,mary.powell914@aol.com,420 Tina Gardens,Abuja,935665,03/01/2024,5/18/2024 1:31,VIP,02/10/1982,614-827-9635x44386
C13932,Melissa,Edwards,melissa.edwards@hotmail.com,9720 Ramos Ports Suite 379,Lagos,899870,18/11/2023,1/23/2025 11:05,Silver,19/04/1984,8073219740
C13933,Carolyn,Gardner,gardner.c@hotmail.com,95605 Gomez Mission Suite 339,Abuja,906827,21/02/2025,05/05/2025 15:17,New,06/03/1969,8172933316
C13934,Stacy,Stewart,sstewart@mail.ng,92028 Diaz Brooks Suite 854,Lagos,,30/04/2024,9/13/2024 19:36,Silver,20/08/2002,9026663729
C13935,Elizabeth,Smith,elizabeth.smith@gmail.com,396 Aguilar Ferry,Port Harcourt,688026,18/07/2024,8/14/2024 19:14,Silver,08/12/1968,8166331576
C13936,Emily,Wilson,emily.wilson@aol.com,"45310 Jennifer Bypass, Delta",Warri,581697,25/12/2024,12/30/2024 0:47,Platinum,01/11/1940,7144713241
C13937,Kara,Wyatt,kara.wyatt@yahoo.com,"09066 Kimberly Roads, FCT",Abuja,534756,10/01/2025,,Standard,01/01/1900,7050617589
C13938,Brian,Davis,brian.davis@outlook.com,192 Monica Knoll Apt. 058,Enugu,691332,01/04/2024,10/18/2024 11:23,Standard,09/06/1998,8137388021
C13939,Lisa,Welch,welch.l@beta.ng,5251 Kelly Ville Apt. 252,Port Harcourt,177672,11/05/2025,5/21/2025 17:41,Standard,,8073896330
C13940,Robert,Smith,robert.smith@hotmail.com,65161 Melissa Lights,Port Harcourt,468291,24/11/2023,03/10/2024 21:00,,,7179094265
C13941,Jesse,Vega,jesse.vega@outlook.com,983 Crystal Rue Apt. 331,Port Harcourt,,27/10/2024,,,25/09/1935,7085837034
C13942,Charles,Floyd,cfloyd@outlook.com,973 Johnny Skyway,Port Harcourt,484383,26/11/2023,,VIP,,7052502749
C13943,Eric,Herrera,eherrera@aol.com, 31034 Bridges Hill,Abuja,744285,01/05/2025,05/06/2025 02:51,Silver,18/11/1938,9011131824
C13944,Richard,Lewis,richardlewis@aol.com,"18448 Riley Skyway, Rivers",Port Harcourt,846130,19/02/2024,,Platinum,22/02/1944,358-360-2453x3192
C13945,Katherine,Meyers,katherinemeyers@hotmail.com,941 Daniel Plains Apt. 239,Lagos,841104,15/07/2024,02/03/2025 06:56, VIP,14/11/1999,7013168442
C13946,Brandon,Ferguson,brandon.ferguson@outlook.com,443 Barbara Route,Lagos,716091,29/01/2024,,New,19/01/2003,8084360149
C13947,Sean,Johnson,sean.johnson@consultant.com,54800 Gould Heights,Port Harcourt,140594,07/10/2024,,VIP,28/10/1971,8091755759
C13948,Peggy,Jacobs,peggy_jacobs@yahoo.com,2569 Jasmine Lakes Suite 152,Lagos,896513,07/09/2023,4/23/2024 13:41,Bronze,01/01/1900,8095199154
C13949,Brandon,Norris,brandon.norris@hotmail.com,8485 Lindsay Mountains,Abuja,726200,16/10/2024,05/06/2025 00:25,,06/04/1947,9116857876
C13950,Dylan,Taylor,dylan_taylor@mail.com,"1621 Bridges Lodge, Rivers",Port Harcourt,869261,16/03/2025,4/14/2025 23:01,Silver,19/07/1947,8088910911
C13951,Bethany,Woodward,bethany_woodward@beta.ng,60562 Shannon Center Apt. 381,Jos,587099,11/03/2024,7/27/2024 14:40,Gold,03/11/1997,9031416939
C13952,Ryan,Washington,rwashington@mail.com,44141 Gross Rue,Port Harcourt,326817,05/01/2025,5/21/2025 2:42,standard,15/12/1988,8101253222
C13953,David,Williams,dwilliams930@yahoo.com,"517 Calderon Manor Suite 778, Rivers",Port Harcourt,758154,09/09/2023,02/12/2024 13:35,New,01/01/1900,8199079912
C13954,Megan,Kelly,megankelly@yahoo.com,42819 Daniel Divide Apt. 434,Lagos,111791,17/09/2023,2/17/2024 14:37,Standard,27/11/1935,8211276185
C13955,Stacey,Knight,staceyknight@yahoo.com,"006 Cody Throughway Apt. 175, Lagos",Lagos,182023,08/11/2024,2/22/2025 17:14,VIP,25/04/1978,9081171363
C13956,Christian,Johnson,christian.johnson@outlook.com,"725 Matthew Ridge Suite 385, Rivers",Port Harcourt,268570,14/07/2024,,Bronze,18/04/2002,
C13957,Derrick,Garner,derrick.garner@iwantthis.com.ng,53641 Le Prairie Apt. 033,Port Harcourt,145842,06/01/2025,1/31/2025 22:25,Platinum,01/01/1900,8264043031
C13958,Jermaine,Adams,jermaine_adams@mail.ng,3261 Miller Keys,Port Harcourt,493177,20/06/2024,,standard,15/05/1973,7173254383
C13959,Wendy,Maxwell,wendy_maxwell@yahoo.com,78416 Carlson Center Suite 241,Port Harcourt,,05/10/2024,10/27/2024 19:16,New,07/11/1939,8215796338
C13960,Adam,Carr,adam.carr@mail.ng,6281 Garcia Estates,Abuja,903883,11/09/2023,12/18/2024 7:09,standard,27/06/1978,8165845017
C13961,Logan,Ewing,ewing.l@mail.com,0418 Hall Road Apt. 594,Lagos,330157,16/10/2023,11/06/2024 04:53,Standard,09/07/1967,8104674726
C13962,Natalie,Hunter,natalie.hunter@mail.com,01753 Michelle Crossroad,Port Harcourt,245613,10/01/2025,5/19/2025 23:19,New ,06/03/1946,9165927856
C13963,Gina,Miller,gmiller@outlook.com,733 Jason Island,Lagos,465799,24/12/2024,02/10/2025 02:14,Standard,28/05/1952,8215703221
C13964,Diane,Fuller,diane_fuller@hotmail.com,57151 Mata Hills Suite 661,Lagos,974207,17/05/2025,,,01/01/1900,8223187550
C13965,Lawrence,Maddox,lmaddox@hotmail.com,"484 Sweeney Road, FCT",Abuja,537060,16/09/2024,03/08/2025 13:14,standard,01/01/1900,7128159406
C13966,Lauren,Hernandez,lauren.hernandez@engineer.com,"52045 Guerrero Course Apt. 297, Cross River",Calabar,943041,11/12/2024,5/21/2025 2:15,Silver,04/12/1955,9006030578
C13967,Olivia,King,king.o@mail.com,60510 Lisa Lakes Apt. 416,Abuja,450928,18/11/2024,,Standard,22/03/1944,7137618389
C13968,Dennis,Mcguire,dennismcguire@beta.ng,"232 Carrie Rue, Lagos",Lagos,808727,17/05/2024,,Platinum,17/09/1940,7179812476
C13969,Breanna,Davis,breanna_davis@yahoo.com, 234 Jason Port ,Lagos,708523,09/11/2023,12/05/2023 18:43,New,24/12/1945,7148511640
C13970,Emily,Johnson,emilyjohnson@hotmail.com,54510 Gomez Pike,Benin City,649104,17/05/2025,5/20/2025 16:35,New,,7141307864
C13971,Hayden,Parrish,hparrish@gmail.com,2312 Rogers Canyon Apt. 118,Abuja,797506,05/03/2025,04/08/2025 00:13,Platinum,30/10/1945,8084002616
C13972,Jeffrey,Crawford,crawford.j@mail.com,037 Mathis Groves Suite 980,Benin City,155166,18/11/2024,2/14/2025 20:51,Standard,01/01/1900,7063916658
C13973,Miranda,Morgan,mirandamorgan@gmail.com,"8036 James Canyon Apt. 532, Kano",Kano,168164,22/10/2023,2/13/2024 17:15,Platinum,01/01/1900,7099627816
C13974,Ronald,Jones,ronald.jones@aol.com,568 Jessica Junctions Apt. 958,Port Harcourt,777048,05/11/2023,11/09/2024 13:54,New,01/04/2001,8096711767
